year,PGM_CODE,prog,ship,POWER,metier,week,quar,TRIPNR,duration_meas,duration_tot,SCIENTIFIC_NAME,ENGLISH_NAME,DUTCH_NAME,ICES_CODE,nodc,class_length,SSE_CATEGORY,GEAR_SUBTYPE,GEAR_COUNT,w_soort_meashauls,n_per_hour,n_total_trip,w_per_hour,w_total_trip
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Ammodytes sp.,,Zandspieringen indet.,SAN,8.84501E+11,14,d,sum,2,0.970598384,1.927899687,145.2351097,0.018255769,1.37526793
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Ammodytes sp.,,Zandspieringen indet.,SAN,8.84501E+11,15,d,sum,2,0.295403188,0.470219436,35.42319749,0.005556173,0.418565019
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Ammodytes sp.,,Zandspieringen indet.,SAN,8.84501E+11,16,d,sum,2,0.850700116,1.10031348,82.89028213,0.016000629,1.205380729
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Ammodytes sp.,,Zandspieringen indet.,SAN,8.84501E+11,17,d,sum,2,0.150272385,0.159874608,12.04388715,0.00282644,0.212925135
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Anthozoa,,Zeeanemonen,,3.74E+11,,d,sum,2,,0.253918495,19.12852665,,
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,5,d,sum,2,0.017198741,0.253918495,19.12852665,0.000323487,0.024369376
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,6,d,sum,2,0.100433272,0.884012539,66.59561129,0.001889027,0.142306705
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,7,d,sum,2,0.221315238,1.250783699,94.22570533,0.004162669,0.313587735
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,8,d,sum,2,0.340773487,1.307210031,98.47648903,0.006409533,0.482851462
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,9,d,sum,2,1.823110119,4.956112853,373.3605016,0.034290473,2.583215591
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,10,d,sum,2,3.904832516,7.786833856,586.6081505,0.073445126,5.532866135
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,11,d,sum,2,12.11904302,18.23510972,1373.711599,0.227944383,17.17181017
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,12,d,sum,2,19.61263835,22.79623825,1717.316614,0.36888975,27.78969446
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,13,d,sum,2,8.491586954,7.777429467,585.8996865,0.159716369,12.03196647
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,14,d,sum,2,3.510071007,2.576802508,194.1191223,0.066020144,4.973517539
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Arnoglossus laterna,Scaldfish,Schurftvis,,8.85703E+11,15,d,sum,2,0.346465203,0.206896552,15.5862069,0.006516587,0.490916212
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Asterias rubens,Starfish,Zeester,STH,8.11703E+11,,d,sum,2,,171.0846395,12888.37618,,
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Buglossidium luteum,Solenette,Dwergtong,,8.85801E+11,4,d,sum,2,0.015110777,0.329153605,24.79623825,0.000284215,0.021410881
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Buglossidium luteum,Solenette,Dwergtong,,8.85801E+11,5,d,sum,2,0.013749073,0.159874608,12.04388715,0.000258603,0.019481445
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Buglossidium luteum,Solenette,Dwergtong,,8.85801E+11,7,d,sum,2,0.428901627,1.890282132,142.4012539,0.008067115,0.607722681
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Buglossidium luteum,Solenette,Dwergtong,,8.85801E+11,8,d,sum,2,1.729708671,5.153605016,388.2382445,0.032533705,2.450872474
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Buglossidium luteum,Solenette,Dwergtong,,8.85801E+11,9,d,sum,2,4.331249669,9.112852665,686.5015674,0.081465511,6.137068496
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Buglossidium luteum,Solenette,Dwergtong,,8.85801E+11,10,d,sum,2,4.254606228,6.545454546,493.0909091,0.080023942,6.028470266
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Buglossidium luteum,Solenette,Dwergtong,,8.85801E+11,11,d,sum,2,3.973211722,4.598746082,346.4388715,0.074731255,5.62975454
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Buglossidium luteum,Solenette,Dwergtong,,8.85801E+11,12,d,sum,2,0.928083811,0.827586207,62.34482759,0.017456122,1.315027845
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,9,d,sum,2,0.118727301,0.357366771,26.92163009,0.002233115,0.168228025
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,10,d,sum,2,0.071193444,0.159874608,12.04388715,0.001339062,0.100875977
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,11,d,sum,2,0.409915034,0.705329154,53.13479624,0.007710001,0.580820048
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,12,d,sum,2,0.362767988,0.489028213,36.84012539,0.006823222,0.514016083
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,14,d,sum,2,1.971266024,1.721003135,129.6489028,0.037077104,2.793141827
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,15,d,sum,2,1.885529697,1.354231975,102.0188088,0.035464508,2.671659634
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,16,d,sum,2,5.990602242,3.5830721,269.9247649,0.112675904,8.488251453
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,17,d,sum,2,4.090595043,2.059561129,155.153605,0.076939092,5.796078242
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,18,d,sum,2,3.868069967,1.655172414,124.6896552,0.072753667,5.480776255
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,19,d,sum,2,13.17845296,4.833855799,364.1504702,0.247870589,18.67291768
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,20,d,sum,2,6.945274467,2.200626959,165.7805643,0.130632122,9.840953163
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,21,d,sum,2,9.349059835,2.576802508,194.1191223,0.175844386,13.24694372
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,22,d,sum,2,2.650434937,0.639498433,48.17554859,0.049851441,3.755475208
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,23,d,sum,2,1.992040441,0.423197492,31.88087774,0.037467845,2.822577679
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus lyra,Dragonet,Pitvis,LYY,8.84601E+11,24,d,sum,2,2.350482333,0.44200627,33.29780564,0.044209699,3.330463995
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus reticulatus,Reticulated dragonet,Rasterpitvis,,8.84601E+11,6,d,sum,2,0.019712613,0.197492163,14.87774295,0.00037077,0.027931351
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus reticulatus,Reticulated dragonet,Rasterpitvis,,8.84601E+11,7,d,sum,2,0.200164965,1.39184953,104.8526646,0.003764858,0.283619323
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus reticulatus,Reticulated dragonet,Rasterpitvis,,8.84601E+11,8,d,sum,2,0.201034622,1.015673981,76.51410658,0.003781216,0.284851565
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus reticulatus,Reticulated dragonet,Rasterpitvis,,8.84601E+11,9,d,sum,2,0.407947794,1.551724138,116.8965517,0.007672999,0.578032611
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus reticulatus,Reticulated dragonet,Rasterpitvis,,8.84601E+11,10,d,sum,2,0.472396652,1.39184953,104.8526646,0.008885204,0.669351996
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Callionymus reticulatus,Reticulated dragonet,Rasterpitvis,,8.84601E+11,11,d,sum,2,0.104675306,0.244514107,18.4200627,0.001968815,0.148317362
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Cancer pagurus,Edible crab,Noordzeekrab,CRE,6.18803E+11,17.5,d,sum,2,,0.235109718,17.71159875,,
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Chelidonichthys lucerna,Tub gurnard,Rode poon,GUU,8.82602E+11,11,d,sum,2,0.169460047,0.225705329,17.0031348,0.003187336,0.240112668
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Chelidonichthys lucerna,Tub gurnard,Rode poon,GUU,8.82602E+11,12,d,sum,2,0.410122933,0.423197492,31.88087774,0.007713911,0.581114627
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Chelidonichthys lucerna,Tub gurnard,Rode poon,GUU,8.82602E+11,14,d,sum,2,1.937943962,1.269592477,95.64263323,0.036450357,2.745926867
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Chelidonichthys lucerna,Tub gurnard,Rode poon,GUU,8.82602E+11,15,d,sum,2,0.757066057,0.404388715,30.46394984,0.014239487,1.072708018
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Chelidonichthys lucerna,Tub gurnard,Rode poon,GUU,8.82602E+11,18,d,sum,2,1.36171169,0.423197492,31.88087774,0.025612132,1.929447285
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Chelidonichthys lucerna,Tub gurnard,Rode poon,GUU,8.82602E+11,22,d,sum,2,2.479152219,0.423197492,31.88087774,0.046629822,3.512779946
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Corystes cassivelaunus,,Helmkrab,,6.18801E+11,,d,sum,2,,1.354231975,102.0188088,,
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,6,d,sum,2,0.276155765,1.617554859,121.8557994,0.005194152,0.391292808
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,7,d,sum,2,2.376811705,9.131661442,687.9184953,0.044704922,3.367770816
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,8,d,sum,2,3.483073803,9.253918495,697.1285267,0.06551236,4.935264448
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,9,d,sum,2,8.071588865,15.45141066,1164.00627,0.151816719,11.43685946
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,10,d,sum,2,14.75981292,21.03761756,1584.833856,0.277614036,20.91359072
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,11,d,sum,2,20.40223215,22.24137931,1675.517241,0.383741044,28.90849195
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,12,d,sum,2,18.34239585,15.63949843,1178.175549,0.344998041,25.98985243
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,13,d,sum,2,11.48528331,7.805642633,588.0250784,0.216024138,16.27381836
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,14,d,sum,2,8.540661536,4.702194357,354.2319749,0.160639402,12.10150161
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,15,d,sum,2,2.370185682,1.072100314,80.76489028,0.044580295,3.35838222
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Echiichthys vipera,Lesser weever,Kleine pieterman,TOZ,8.84006E+11,16,d,sum,2,2.174775544,0.818181818,61.63636364,0.040904869,3.081500144
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Ensis sp.,,Zwaardschedes indet.,RAZ,5.51529E+11,,d,sum,2,,0.517241379,38.96551724,,
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,8,d,sum,2,0.051911296,0.206896552,15.5862069,0.000976388,0.073554563
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,10,d,sum,2,0.218070096,0.451410658,34.00626959,0.004101632,0.308989603
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,11,d,sum,2,0.168655784,0.263322884,19.8369906,0.003172209,0.238973086
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,12,d,sum,2,0.218408652,0.263322884,19.8369906,0.004108,0.309469313
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,14,d,sum,2,1.940218153,1.476489028,111.2288401,0.036493131,2.749149232
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,15,d,sum,2,0.258342572,0.159874608,12.04388715,0.004859108,0.366052798
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,16,d,sum,2,0.885458892,0.451410658,34.00626959,0.016654399,1.254631408
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,17,d,sum,2,4.936935113,2.097178683,157.9874608,0.092857714,6.9952811
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,18,d,sum,2,1.236152528,0.44200627,33.29780564,0.023250518,1.751539005
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,19,d,sum,2,6.873991233,2.087774295,157.2789969,0.129291371,9.73994996
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,20,d,sum,2,7.01445477,1.824451411,137.4420063,0.131933319,9.938976665
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,21,d,sum,2,2.9337202,0.65830721,49.59247649,0.05517969,4.156870001
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,22,d,sum,2,1.930159266,0.376175549,28.33855799,0.036303936,2.734896515
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,24,d,sum,2,2.199182898,0.329153605,24.79623825,0.041363942,3.116083605
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.82602E+11,25,d,sum,2,1.564879481,0.206896552,15.5862069,0.02943347,2.217321396
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hippocampus guttulatus,Sea-horse,Zeepaardje,,8.82002E+11,8,d,sum,2,0.022212268,0.263322884,19.8369906,0.000417786,0.031473182
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,13,d,sum,2,0.128732888,0.329153605,24.79623825,0.002421308,0.182405221
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,16,d,sum,2,0.257787914,0.338557994,25.50470219,0.004848676,0.365266888
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,18,d,sum,2,0.261736026,0.235109718,17.71159875,0.004922935,0.370861077
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,19,d,sum,2,0.274315879,0.206896552,15.5862069,0.005159546,0.388685822
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,20,d,sum,2,0.691885188,0.44200627,33.29780564,0.013013515,0.980351426
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,24,d,sum,2,1.569628112,0.554858934,41.79937304,0.029522786,2.224049864
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,27,d,sum,2,0.663661801,0.159874608,12.04388715,0.012482667,0.940360922
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,28,d,sum,2,1.010941739,0.21630094,16.29467085,0.019014578,1.432431555
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,29,d,sum,2,1.035003324,0.197492163,14.87774295,0.019467147,1.466525086
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,30,d,sum,2,1.486457811,0.253918495,19.12852665,0.027958454,2.106203544
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Hyperoplus lanceolatus,Greater sand-eel,Smelt,,8.84501E+11,31,d,sum,2,1.654505287,0.253918495,19.12852665,0.031119222,2.344314702
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Laevicardium crassum,,Noorse hartschelp,,5.51522E+11,,d,sum,2,,0.206896552,15.5862069,,
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Limanda limanda,Dab,Schar,DAB,8.85704E+11,8,d,sum,2,0.688997205,2.294670846,172.8652038,0.012959195,0.976259362
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Limanda limanda,Dab,Schar,DAB,8.85704E+11,9,d,sum,2,1.91748143,4.514106583,340.0626959,0.036065481,2.716932935
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99_0_0_G300hp,11,1,1267.1,3190,4520,Limanda limanda,Dab,Schar,DAB,8.85704E+11,10,d,sum,2,6.549990562,11.28526646,850.1567398,0.123197315,9.280864369
